58847 | 51843 | FIN | 8000 | 4.0|1669113570.234912
58847 | 51843 | FIN | 8000 | 1.0|1669113577.142405
58847 | 51843 | FIN | 8000 | 1.0|1669113577.872651
58847 | 51843 | FIN | 8000 | 1.0|1669113577.8733
58847 | 51843 | FIN | 8000 | 1.0|1669113586.7491431
58847 | 51843 | FIN | 8000 | 1.0|1669113586.749881
58847 | 51843 | FIN | 8000 | 1.0|1669113586.750585
51843 | 58847 | DATA | 8000 | 2.0|1669113592.289352
58847 | 51843 | FIN | 8000 | 2.0|1669113592.291753
58847 | 51843 | FIN | 8000 | 2.0|1669113592.292023
51843 | 58847 | DATA | 3256 | 4.0|1669113596.9128761
51843 | 58847 | FIN | 120 | 1|1669113601.5347211
